Time [s],TX
0.003705042,1.587
0.003724242,1.587
0.003743442,1.587
0.003762642,1.587
0.003781842,1.587
0.003801042,1.587
0.003820242,1.587
0.003839442,1.587
0.003858642,1.587
0.003877842,1.587
0.003897042,1.587
0.003916242,1.587
0.003935442,1.587
0.003954642,1.587
0.003973842,1.587
0.003993042,1.587
0.004012242,1.582
0.004031442,1.587
0.004050642,1.587
0.004069842,1.587
0.004089042,1.587
0.004108242,1.587
0.004127442,1.587
0.004146642,1.587
0.004165842,1.587
0.004185042,1.582
0.004204242,1.582
0.004223442,1.587
0.004242642,1.587
0.004261842,1.587
0.004281042,1.587
0.004300242,1.587
0.004319442,1.587
0.004338642,1.587
0.004357842,1.587
0.004377042,1.587
0.004396242,1.593
0.004415442,1.587
0.004434642,1.587
0.004453842,1.587
0.004473042,1.587
0.004492242,1.582
0.004511442,1.587
0.004530642,1.587
0.004549842,1.587
0.004569042,1.587
0.004588242,1.587
0.004607442,1.587
0.004626642,1.593
0.004645842,1.587
0.004665042,1.587
0.004684242,1.587
0.004703442,1.587
0.004722642,1.587
0.004741842,1.587
0.004761042,1.587
0.004780242,1.587
0.004799442,1.587
0.004818642,1.587
0.004837842,1.587
0.004857042,1.587
0.004876242,1.587
0.004895442,1.587
0.004914642,1.587
0.004933842,1.587
0.004953042,1.587
0.004972242,1.587
0.004991442,1.587
0.005010642,1.582
0.005029842,1.587
0.005049042,1.587
0.005068242,1.587
0.005087442,1.587
0.005106642,1.587
0.005125842,1.587
0.005145042,1.587
0.005164242,1.587
0.005183442,1.587
0.005202642,1.587
0.005221842,1.593
0.005241042,1.587
0.005260242,1.587
0.005279442,1.582
0.005298642,1.587
0.005317842,1.587
0.005337042,1.587
0.005356242,1.587
0.005375442,1.587
0.005394642,1.587
0.005413842,1.587
0.005433042,1.593
0.005452242,1.587
0.005471442,1.587
0.005490642,1.587
0.005509842,1.587
0.005529042,1.587
0.005548242,1.587
0.005567442,1.587
0.005586642,1.587
0.005605842,1.587
0.005625042,1.587
0.005644242,1.587
0.005663442,1.587
0.005682642,1.587
0.005701842,1.587
0.005721042,1.587
0.005740242,1.587
0.005759442,1.587
0.005778642,1.587
0.005797842,1.587
0.005817042,1.587
0.005836242,1.593
0.005855442,1.587
0.005874642,1.587
0.005893842,1.587
0.005913042,1.587
0.005932242,1.587
0.005951442,1.587
0.005970642,1.587
0.005989842,1.587
0.006009042,1.587
0.006028242,1.587
0.006047442,1.587
0.006066642,1.582
0.006085842,1.587
0.006105042,1.587
0.006124242,1.582
0.006143442,1.587
0.006162642,1.587
0.006181842,1.587
0.006201042,1.587
0.006220242,1.587
0.006239442,1.587
0.006258642,1.587
0.006277842,1.587
0.006297042,1.587
0.006316242,1.587
0.006335442,1.587
0.006354642,1.587
0.006373842,1.587
0.006393042,1.587
0.006412242,1.587
0.006431442,1.587
0.006450642,1.587
0.006469842,1.587
0.006489042,1.587
0.006508242,1.582
0.006527442,1.587
0.006546642,1.587
0.006565842,1.587
0.006585042,1.593
0.006604242,1.587
0.006623442,1.587
0.006642642,1.587
0.006661842,1.587
0.006681042,1.587
0.006700242,1.587
0.006719442,1.582
0.006738642,1.587
0.006757842,1.587
0.006777042,1.582
0.006796242,1.582
0.006815442,1.587
0.006834642,1.587
0.006853842,1.587
0.006873042,1.587
0.006892242,1.587
0.006911442,1.587
0.006930642,1.587
0.006949842,1.587
0.006969042,1.587
0.006988242,1.587
0.007007442,1.587
0.007026642,1.598
0.007045842,1.753
0.007065042,1.763
0.007084242,1.747
0.007103442,1.706
0.007122642,1.665
0.007141842,1.624
0.007161042,1.567
0.007180242,1.505
0.007199442,1.458
0.007218642,1.422
0.007237842,1.407
0.007257042,1.396
0.007276242,1.407
0.007295442,1.433
0.007314642,1.474
0.007333842,1.515
0.007353042,1.562
0.007372242,1.618
0.007391442,1.670
0.007410642,1.722
0.007429842,1.758
0.007449042,1.773
0.007468242,1.778
0.007487442,1.773
0.007506642,1.737
0.007525842,1.696
0.007545042,1.649
0.007564242,1.593
0.007583442,1.551
0.007602642,1.495
0.007621842,1.448
0.007641042,1.417
0.007660242,1.402
0.007679442,1.402
0.007698642,1.407
0.007717842,1.438
0.007737042,1.479
0.007756242,1.536
0.007775442,1.593
0.007794642,1.639
0.007813842,1.686
0.007833042,1.727
0.007852242,1.758
0.007871442,1.773
0.007890642,1.768
0.007909842,1.758
0.007929042,1.732
0.007948242,1.691
0.007967442,1.634
0.007986642,1.577
0.008005842,1.525
0.008025042,1.474
0.008044242,1.443
0.008063442,1.412
0.008082642,1.396
0.008101842,1.402
0.008121042,1.427
0.008140242,1.448
0.008159442,1.484
0.008178642,1.541
0.008197842,1.603
0.008217042,1.660
0.008236242,1.711
0.008255442,1.742
0.008274642,1.763
0.008293842,1.778
0.008313042,1.773
0.008332242,1.747
0.008351442,1.711
0.008370642,1.675
0.008389842,1.629
0.008409042,1.562
0.008428242,1.505
0.008447442,1.458
0.008466642,1.427
0.008485842,1.407
0.008505042,1.396
0.008524242,1.402
0.008543442,1.433
0.008562642,1.469
0.008581842,1.515
0.008601042,1.562
0.008620242,1.613
0.008639442,1.675
0.008658642,1.716
0.008677842,1.753
0.008697042,1.768
0.008716242,1.778
0.008735442,1.768
0.008754642,1.742
0.008773842,1.696
0.008793042,1.644
0.008812242,1.603
0.008831442,1.556
0.008850642,1.500
0.008869842,1.448
0.008889042,1.417
0.008908242,1.402
0.008927442,1.396
0.008946642,1.407
0.008965842,1.438
0.008985042,1.479
0.009004242,1.536
0.009023442,1.587
0.009042642,1.639
0.009061842,1.680
0.009081042,1.727
0.009100242,1.763
0.009119442,1.773
0.009138642,1.773
0.009157842,1.753
0.009177042,1.732
0.009196242,1.691
0.009215442,1.629
0.009234642,1.577
0.009253842,1.520
0.009273042,1.484
0.009292242,1.443
0.009311442,1.407
0.009330642,1.396
0.009349842,1.402
0.009369042,1.422
0.009388242,1.448
0.009407442,1.484
0.009426642,1.541
0.009445842,1.603
0.009465042,1.665
0.009484242,1.706
0.009503442,1.737
0.009522642,1.763
0.009541842,1.773
0.009561042,1.768
0.009580242,1.747
0.009599442,1.716
0.009618642,1.675
0.009637842,1.629
0.009657042,1.567
0.009676242,1.505
0.009695442,1.458
0.009714642,1.427
0.009733842,1.407
0.009753042,1.396
0.009772242,1.407
0.009791442,1.427
0.009810642,1.469
0.009829842,1.515
0.009849042,1.556
0.009868242,1.613
0.009887442,1.675
0.009906642,1.716
0.009925842,1.753
0.009945042,1.773
0.009964242,1.778
0.009983442,1.768
0.010002642,1.742
0.010021842,1.696
0.010041042,1.649
0.010060242,1.603
0.010079442,1.556
0.010098642,1.500
0.010117842,1.448
0.010137042,1.417
0.010156242,1.402
0.010175442,1.396
0.010194642,1.407
0.010213842,1.433
0.010233042,1.479
0.010252242,1.531
0.010271442,1.582
0.010290642,1.634
0.010309842,1.680
0.010329042,1.727
0.010348242,1.758
0.010367442,1.778
0.010386642,1.773
0.010405842,1.763
0.010425042,1.742
0.010444242,1.691
0.010463442,1.634
0.010482642,1.577
0.010501842,1.525
0.010521042,1.484
0.010540242,1.448
0.010559442,1.412
0.010578642,1.396
0.010597842,1.396
0.010617042,1.422
0.010636242,1.448
0.010655442,1.484
0.010674642,1.541
0.010693842,1.603
0.010713042,1.660
0.010732242,1.701
0.010751442,1.737
0.010770642,1.763
0.010789842,1.778
0.010809042,1.773
0.010828242,1.753
0.010847442,1.711
0.010866642,1.680
0.010885842,1.629
0.010905042,1.562
0.010924242,1.505
0.010943442,1.458
0.010962642,1.427
0.010981842,1.407
0.011001042,1.396
0.011020242,1.402
0.011039442,1.433
0.011058642,1.469
0.011077842,1.510
0.011097042,1.551
0.011116242,1.613
0.011135442,1.670
0.011154642,1.722
0.011173842,1.753
0.011193042,1.768
0.011212242,1.778
0.011231442,1.773
0.011250642,1.742
0.011269842,1.701
0.011289042,1.649
0.011308242,1.608
0.011327442,1.562
0.011346642,1.495
0.011365842,1.453
0.011385042,1.417
0.011404242,1.402
0.011423442,1.396
0.011442642,1.407
0.011461842,1.433
0.011481042,1.479
0.011500242,1.531
0.011519442,1.587
0.011538642,1.629
0.011557842,1.680
0.011577042,1.727
0.011596242,1.758
0.011615442,1.773
0.011634642,1.773
0.011653842,1.763
0.011673042,1.737
0.011692242,1.691
0.011711442,1.639
0.011730642,1.577
0.011749842,1.531
0.011769042,1.489
0.011788242,1.448
0.011807442,1.412
0.011826642,1.396
0.011845842,1.402
0.011865042,1.422
0.011884242,1.443
0.011903442,1.484
0.011922642,1.541
0.011941842,1.598
0.011961042,1.655
0.011980242,1.701
0.011999442,1.737
0.012018642,1.763
0.012037842,1.773
0.012057042,1.768
0.012076242,1.747
0.012095442,1.716
0.012114642,1.680
0.012133842,1.634
0.012153042,1.562
0.012172242,1.510
0.012191442,1.464
0.012210642,1.433
0.012229842,1.407
0.012249042,1.396
0.012268242,1.402
0.012287442,1.427
0.012306642,1.464
0.012325842,1.505
0.012345042,1.546
0.012364242,1.613
0.012383442,1.665
0.012402642,1.722
0.012421842,1.753
0.012441042,1.768
0.012460242,1.773
0.012479442,1.773
0.012498642,1.742
0.012517842,1.701
0.012537042,1.655
0.012556242,1.608
0.012575442,1.556
0.012594642,1.500
0.012613842,1.453
0.012633042,1.417
0.012652242,1.402
0.012671442,1.396
0.012690642,1.402
0.012709842,1.433
0.012729042,1.479
0.012748242,1.531
0.012767442,1.582
0.012786642,1.624
0.012805842,1.675
0.012825042,1.727
0.012844242,1.758
0.012863442,1.773
0.012882642,1.778
0.012901842,1.763
0.012921042,1.737
0.012940242,1.696
0.012959442,1.639
0.012978642,1.582
0.012997842,1.531
0.013017042,1.489
0.013036242,1.448
0.013055442,1.412
0.013074642,1.402
0.013093842,1.402
0.013113042,1.417
0.013132242,1.438
0.013151442,1.484
0.013170642,1.541
0.013189842,1.598
0.013209042,1.649
0.013228242,1.696
0.013247442,1.732
0.013266642,1.763
0.013285842,1.773
0.013305042,1.768
0.013324242,1.747
0.013343442,1.722
0.013362642,1.686
0.013381842,1.629
0.013401042,1.567
0.013420242,1.510
0.013439442,1.469
0.013458642,1.433
0.013477842,1.407
0.013497042,1.396
0.013516242,1.402
0.013535442,1.422
0.013554642,1.464
0.013573842,1.505
0.013593042,1.546
0.013612242,1.608
0.013631442,1.665
0.013650642,1.711
0.013669842,1.747
0.013689042,1.768
0.013708242,1.778
0.013727442,1.763
0.013746642,1.742
0.013765842,1.701
0.013785042,1.655
0.013804242,1.613
0.013823442,1.556
0.013842642,1.500
0.013861842,1.448
0.013881042,1.417
0.013900242,1.396
0.013919442,1.396
0.013938642,1.402
0.013957842,1.433
0.013977042,1.474
0.013996242,1.525
0.014015442,1.572
0.014034642,1.618
0.014053842,1.670
0.014073042,1.722
0.014092242,1.753
0.014111442,1.768
0.014130642,1.773
0.014149842,1.758
0.014169042,1.737
0.014188242,1.691
0.014207442,1.639
0.014226642,1.582
0.014245842,1.536
0.014265042,1.495
0.014284242,1.438
0.014303442,1.412
0.014322642,1.391
0.014341842,1.396
0.014361042,1.412
0.014380242,1.438
0.014399442,1.479
0.014418642,1.536
0.014437842,1.593
0.014457042,1.644
0.014476242,1.691
0.014495442,1.727
0.014514642,1.758
0.014533842,1.773
0.014553042,1.768
0.014572242,1.742
0.014591442,1.722
0.014610642,1.686
0.014629842,1.624
0.014649042,1.567
0.014668242,1.510
0.014687442,1.464
0.014706642,1.433
0.014725842,1.407
0.014745042,1.391
0.014764242,1.402
0.014783442,1.422
0.014802642,1.458
0.014821842,1.489
0.014841042,1.546
0.014860242,1.603
0.014879442,1.665
0.014898642,1.711
0.014917842,1.742
0.014937042,1.763
0.014956242,1.778
0.014975442,1.768
0.014994642,1.737
0.015013842,1.696
0.015033042,1.655
0.015052242,1.613
0.015071442,1.556
0.015090642,1.495
0.015109842,1.453
0.015129042,1.417
0.015148242,1.396
0.015167442,1.391
0.015186642,1.396
0.015205842,1.427
0.015225042,1.469
0.015244242,1.520
0.015263442,1.567
0.015282642,1.613
0.015301842,1.670
0.015321042,1.716
0.015340242,1.753
0.015359442,1.768
0.015378642,1.773
0.015397842,1.758
0.015417042,1.732
0.015436242,1.691
0.015455442,1.639
0.015474642,1.582
0.015493842,1.541
0.015513042,1.489
0.015532242,1.443
0.015551442,1.407
0.015570642,1.391
0.015589842,1.402
0.015609042,1.407
0.015628242,1.438
0.015647442,1.479
0.015666642,1.536
0.015685842,1.593
0.015705042,1.644
0.015724242,1.686
0.015743442,1.732
0.015762642,1.758
0.015781842,1.773
0.015801042,1.768
0.015820242,1.747
0.015839442,1.722
0.015858642,1.686
0.015877842,1.629
0.015897042,1.567
0.015916242,1.515
0.015935442,1.464
0.015954642,1.427
0.015973842,1.402
0.015993042,1.391
0.016012242,1.396
0.016031442,1.422
0.016050642,1.458
0.016069842,1.489
0.016089042,1.541
0.016108242,1.603
0.016127442,1.660
0.016146642,1.706
0.016165842,1.742
0.016185042,1.763
0.016204242,1.768
0.016223442,1.768
0.016242642,1.737
0.016261842,1.701
0.016281042,1.660
0.016300242,1.618
0.016319442,1.562
0.016338642,1.500
0.016357842,1.448
0.016377042,1.417
0.016396242,1.402
0.016415442,1.391
0.016434642,1.402
0.016453842,1.427
0.016473042,1.469
0.016492242,1.520
0.016511442,1.567
0.016530642,1.613
0.016549842,1.670
0.016569042,1.722
0.016588242,1.753
0.016607442,1.768
0.016626642,1.773
0.016645842,1.763
0.016665042,1.732
0.016684242,1.691
0.016703442,1.634
0.016722642,1.587
0.016741842,1.541
0.016761042,1.489
0.016780242,1.443
0.016799442,1.412
0.016818642,1.396
0.016837842,1.396
0.016857042,1.407
0.016876242,1.433
0.016895442,1.479
0.016914642,1.536
0.016933842,1.587
0.016953042,1.639
0.016972242,1.686
0.016991442,1.722
0.017010642,1.758
0.017029842,1.773
0.017049042,1.768
0.017068242,1.747
0.017087442,1.722
0.017106642,1.686
0.017125842,1.629
0.017145042,1.567
0.017164242,1.510
0.017183442,1.469
0.017202642,1.438
0.017221842,1.407
0.017241042,1.396
0.017260242,1.402
0.017279442,1.422
0.017298642,1.453
0.017317842,1.489
0.017337042,1.541
0.017356242,1.603
0.017375442,1.660
0.017394642,1.706
0.017413842,1.742
0.017433042,1.763
0.017452242,1.768
0.017471442,1.768
0.017490642,1.737
0.017509842,1.701
0.017529042,1.660
0.017548242,1.618
0.017567442,1.556
0.017586642,1.500
0.017605842,1.453
0.017625042,1.417
0.017644242,1.402
0.017663442,1.391
0.017682642,1.402
0.017701842,1.427
0.017721042,1.474
0.017740242,1.515
0.017759442,1.562
0.017778642,1.613
0.017797842,1.670
0.017817042,1.716
0.017836242,1.753
0.017855442,1.768
0.017874642,1.768
0.017893842,1.763
0.017913042,1.732
0.017932242,1.691
0.017951442,1.639
0.017970642,1.587
0.017989842,1.541
0.018009042,1.495
0.018028242,1.438
0.018047442,1.412
0.018066642,1.391
0.018085842,1.396
0.018105042,1.407
0.018124242,1.433
0.018143442,1.479
0.018162642,1.536
0.018181842,1.587
0.018201042,1.639
0.018220242,1.680
0.018239442,1.727
0.018258642,1.758
0.018277842,1.773
0.018297042,1.768
0.018316242,1.753
0.018335442,1.727
0.018354642,1.691
0.018373842,1.629
0.018393042,1.567
0.018412242,1.510
0.018431442,1.474
0.018450642,1.438
0.018469842,1.407
0.018489042,1.391
0.018508242,1.396
0.018527442,1.422
0.018546642,1.448
0.018565842,1.489
0.018585042,1.541
0.018604242,1.603
0.018623442,1.660
0.018642642,1.701
0.018661842,1.737
0.018681042,1.763
0.018700242,1.768
0.018719442,1.763
0.018738642,1.737
0.018757842,1.706
0.018777042,1.665
0.018796242,1.618
0.018815442,1.556
0.018834642,1.500
0.018853842,1.448
0.018873042,1.422
0.018892242,1.402
0.018911442,1.391
0.018930642,1.396
0.018949842,1.427
0.018969042,1.469
0.018988242,1.515
0.019007442,1.556
0.019026642,1.608
0.019045842,1.670
0.019065042,1.716
0.019084242,1.753
0.019103442,1.768
0.019122642,1.768
0.019141842,1.763
0.019161042,1.732
0.019180242,1.691
0.019199442,1.644
0.019218642,1.587
0.019237842,1.541
0.019257042,1.495
0.019276242,1.443
0.019295442,1.412
0.019314642,1.396
0.019333842,1.402
0.019353042,1.402
0.019372242,1.433
0.019391442,1.474
0.019410642,1.525
0.019429842,1.587
0.019449042,1.634
0.019468242,1.675
0.019487442,1.722
0.019506642,1.758
0.019525842,1.768
0.019545042,1.763
0.019564242,1.753
0.019583442,1.732
0.019602642,1.686
0.019621842,1.629
0.019641042,1.572
0.019660242,1.515
0.019679442,1.474
0.019698642,1.438
0.019717842,1.402
0.019737042,1.396
0.019756242,1.402
0.019775442,1.422
0.019794642,1.443
0.019813842,1.484
0.019833042,1.541
0.019852242,1.598
0.019871442,1.655
0.019890642,1.706
0.019909842,1.732
0.019929042,1.763
0.019948242,1.773
0.019967442,1.763
0.019986642,1.742
0.020005842,1.706
0.020025042,1.670
0.020044242,1.624
0.020063442,1.556
0.020082642,1.505
0.020101842,1.453
0.020121042,1.422
0.020140242,1.396
0.020159442,1.396
0.020178642,1.396
0.020197842,1.433
0.020217042,1.464
0.020236242,1.510
0.020255442,1.551
0.020274642,1.608
0.020293842,1.670
0.020313042,1.716
0.020332242,1.747
0.020351442,1.763
0.020370642,1.773
0.020389842,1.768
0.020409042,1.732
0.020428242,1.701
0.020447442,1.644
0.020466642,1.593
0.020485842,1.546
0.020505042,1.489
0.020524242,1.443
0.020543442,1.412
0.020562642,1.396
0.020581842,1.396
0.020601042,1.402
0.020620242,1.427
0.020639442,1.479
0.020658642,1.531
0.020677842,1.582
0.020697042,1.629
0.020716242,1.680
0.020735442,1.722
0.020754642,1.753
0.020773842,1.773
0.020793042,1.773
0.020812242,1.753
0.020831442,1.732
0.020850642,1.691
0.020869842,1.629
0.020889042,1.572
0.020908242,1.520
0.020927442,1.479
0.020946642,1.438
0.020965842,1.407
0.020985042,1.396
0.021004242,1.396
0.021023442,1.417
0.021042642,1.448
0.021061842,1.484
0.021081042,1.536
0.021100242,1.598
0.021119442,1.660
0.021138642,1.701
0.021157842,1.732
0.021177042,1.758
0.021196242,1.773
0.021215442,1.763
0.021234642,1.747
0.021253842,1.711
0.021273042,1.675
0.021292242,1.624
0.021311442,1.562
0.021330642,1.500
0.021349842,1.453
0.021369042,1.422
0.021388242,1.402
0.021407442,1.391
0.021426642,1.396
0.021445842,1.427
0.021465042,1.464
0.021484242,1.510
0.021503442,1.546
0.021522642,1.608
0.021541842,1.665
0.021561042,1.711
0.021580242,1.747
0.021599442,1.763
0.021618642,1.773
0.021637842,1.763
0.021657042,1.737
0.021676242,1.696
0.021695442,1.644
0.021714642,1.598
0.021733842,1.551
0.021753042,1.495
0.021772242,1.448
0.021791442,1.412
0.021810642,1.396
0.021829842,1.396
0.021849042,1.402
0.021868242,1.427
0.021887442,1.474
0.021906642,1.531
0.021925842,1.582
0.021945042,1.634
0.021964242,1.675
0.021983442,1.722
0.022002642,1.753
0.022021842,1.768
0.022041042,1.768
0.022060242,1.758
0.022079442,1.732
0.022098642,1.686
0.022117842,1.629
0.022137042,1.577
0.022156242,1.525
0.022175442,1.484
0.022194642,1.438
0.022213842,1.412
0.022233042,1.391
0.022252242,1.396
0.022271442,1.417
0.022290642,1.443
0.022309842,1.479
0.022329042,1.541
0.022348242,1.593
0.022367442,1.649
0.022386642,1.696
0.022405842,1.732
0.022425042,1.758
0.022444242,1.773
0.022463442,1.768
0.022482642,1.742
0.022501842,1.711
0.022521042,1.675
0.022540242,1.618
0.022559442,1.562
0.022578642,1.505
0.022597842,1.453
0.022617042,1.427
0.022636242,1.407
0.022655442,1.391
0.022674642,1.402
0.022693842,1.427
0.022713042,1.464
0.022732242,1.505
0.022751442,1.546
0.022770642,1.613
0.022789842,1.670
0.022809042,1.716
0.022828242,1.753
0.022847442,1.763
0.022866642,1.773
0.022885842,1.763
0.022905042,1.737
0.022924242,1.696
0.022943442,1.649
0.022962642,1.603
0.022981842,1.551
0.023001042,1.500
0.023020242,1.448
0.023039442,1.412
0.023058642,1.396
0.023077842,1.396
0.023097042,1.402
0.023116242,1.427
0.023135442,1.474
0.023154642,1.525
0.023173842,1.577
0.023193042,1.624
0.023212242,1.675
0.023231442,1.722
0.023250642,1.753
0.023269842,1.773
0.023289042,1.768
0.023308242,1.758
0.023327442,1.737
0.023346642,1.686
0.023365842,1.634
0.023385042,1.572
0.023404242,1.525
0.023423442,1.484
0.023442642,1.443
0.023461842,1.407
0.023481042,1.396
0.023500242,1.396
0.023519442,1.417
0.023538642,1.438
0.023557842,1.479
0.023577042,1.536
0.023596242,1.598
0.023615442,1.649
0.023634642,1.696
0.023653842,1.727
0.023673042,1.758
0.023692242,1.773
0.023711442,1.768
0.023730642,1.747
0.023749842,1.716
0.023769042,1.680
0.023788242,1.624
0.023807442,1.562
0.023826642,1.505
0.023845842,1.458
0.023865042,1.427
0.023884242,1.407
0.023903442,1.391
0.023922642,1.402
0.023941842,1.422
0.023961042,1.458
0.023980242,1.495
0.023999442,1.551
0.024018642,1.603
0.024037842,1.660
0.024057042,1.711
0.024076242,1.742
0.024095442,1.763
0.024114642,1.773
0.024133842,1.763
0.024153042,1.737
0.024172242,1.696
0.024191442,1.649
0.024210642,1.608
0.024229842,1.556
0.024249042,1.500
0.024268242,1.448
0.024287442,1.417
0.024306642,1.396
0.024325842,1.396
0.024345042,1.396
0.024364242,1.433
0.024383442,1.474
0.024402642,1.520
0.024421842,1.577
0.024441042,1.618
0.024460242,1.670
0.024479442,1.722
0.024498642,1.758
0.024517842,1.768
0.024537042,1.768
0.024556242,1.763
0.024575442,1.732
0.024594642,1.691
0.024613842,1.634
0.024633042,1.577
0.024652242,1.531
0.024671442,1.484
0.024690642,1.448
0.024709842,1.412
0.024729042,1.396
0.024748242,1.391
0.024767442,1.412
0.024786642,1.438
0.024805842,1.474
0.024825042,1.536
0.024844242,1.593
0.024863442,1.649
0.024882642,1.696
0.024901842,1.727
0.024921042,1.758
0.024940242,1.773
0.024959442,1.768
0.024978642,1.747
0.024997842,1.716
0.025017042,1.680
0.025036242,1.629
0.025055442,1.562
0.025074642,1.510
0.025093842,1.458
0.025113042,1.433
0.025132242,1.402
0.025151442,1.391
0.025170642,1.396
0.025189842,1.427
0.025209042,1.458
0.025228242,1.495
0.025247442,1.541
0.025266642,1.603
0.025285842,1.665
0.025305042,1.711
0.025324242,1.742
0.025343442,1.763
0.025362642,1.773
0.025381842,1.768
0.025401042,1.737
0.025420242,1.696
0.025439442,1.649
0.025458642,1.608
0.025477842,1.556
0.025497042,1.495
0.025516242,1.453
0.025535442,1.417
0.025554642,1.396
0.025573842,1.391
0.025593042,1.396
0.025612242,1.433
0.025631442,1.474
0.025650642,1.525
0.025669842,1.572
0.025689042,1.613
0.025708242,1.670
0.025727442,1.716
0.025746642,1.753
0.025765842,1.768
0.025785042,1.773
0.025804242,1.763
0.025823442,1.732
0.025842642,1.691
0.025861842,1.629
0.025881042,1.577
0.025900242,1.536
0.025919442,1.489
0.025938642,1.443
0.025957842,1.412
0.025977042,1.391
0.025996242,1.391
0.026015442,1.412
0.026034642,1.433
0.026053842,1.479
0.026073042,1.531
0.026092242,1.593
0.026111442,1.644
0.026130642,1.691
0.026149842,1.727
0.026169042,1.758
0.026188242,1.773
0.026207442,1.768
0.026226642,1.747
0.026245842,1.716
0.026265042,1.686
0.026284242,1.629
0.026303442,1.567
0.026322642,1.510
0.026341842,1.464
0.026361042,1.433
0.026380242,1.402
0.026399442,1.396
0.026418642,1.402
0.026437842,1.427
0.026457042,1.458
0.026476242,1.495
0.026495442,1.541
0.026514642,1.603
0.026533842,1.660
0.026553042,1.711
0.026572242,1.742
0.026591442,1.763
0.026610642,1.778
0.026629842,1.763
0.026649042,1.737
0.026668242,1.701
0.026687442,1.655
0.026706642,1.613
0.026725842,1.556
0.026745042,1.500
0.026764242,1.453
0.026783442,1.417
0.026802642,1.396
0.026821842,1.391
